path,git_mode,object_type,git_object_hash,size_bytes,baseline_commit,immutable_legacy,claim_allowed
docs/execution/CERTGEN_BUILDER_FAITHFUL_SYNTHETIC_TEST.md,100644,blob,f744726ea45b6f96f4d7ddda95d12da35994b301,1053,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_CANONICAL_PREPARE_COMMANDS.md,100644,blob,bc39af141418ee94bea93487410fc8a60d68cc75,1045,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_CERTIFICATE_INPUT_BUNDLE_CONTRACT.md,100644,blob,949f22c51bd3135c9dccb10121f6f40b0ce58f6e,503,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_CHECKPOINT_REGISTRY.csv,100644,blob,104cf74b6431fa5faf4ea3f941f47ae8c597b1f7,1806,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_CLEAN_ARCHIVE_GUIDE.md,100644,blob,05ebce82410e051e9c3803f6e74151cefd0e3335,907,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_CLIP_FEATURE_DEFINITION.md,100644,blob,1141e01daedbea0fc0ade4a7558e8d2568635b28,980,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_CONTROL_ARTIFACT_PROTOCOL.md,100644,blob,c0449f832286f0055d7a66dee6984471dc97f1a2,429,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_CVPR_COPYBACK_AND_IMPORT_GUIDE.md,100644,blob,913000f4bf89e8a0024ecf203ba89fbdde2507c2,505,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_CVPR_FAILURE_RECOVERY_PLAYBOOK.md,100644,blob,a38d96e5dd9e1636890322ef79f16f2061427891,548,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_CVPR_KAGGLE_T4X2_GUIDE.md,100644,blob,9762473a2a6be3aab3ded2567ab37adde77b1867,450,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_CVPR_RUNTIME_AND_RESOURCE_PLAN.md,100644,blob,b1fa0a9606dcda87f1e45a6e43ba4225cd65e467,900,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_DETERMINISTIC_REPLAY_PROTOCOL.md,100644,blob,8b9aca903f07d0991f2eaf011fc170c53bc4d15d,580,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_FAILURE_AND_RESUME_PLAYBOOK.md,100644,blob,c175243e2b3d37ef1bd5a774fe9639c47b429774,3799,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_FAILURE_REHEARSAL_PROTOCOL.md,100644,blob,8a4bd7e998f4e216dbc3ac9077aac1f9fe48eb0f,529,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_FEATURE_IMAGE_PACKAGING_PROTOCOL.md,100644,blob,f8d6c00d7d7edad7ead3135f045b653906a47515,1073,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_FEATURE_PACKAGE_AND_MERGE_CONTRACT.md,100644,blob,ed8582baa2e0ec93b2dbaaf24fc636425573a334,865,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_GENERATION_PACKAGE_CONTRACT.md,100644,blob,d0dbb810a5b30cc1c965bdca3ec846f1f4b09a4b,808,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_GPU_QUEUE_SCHEDULER.md,100644,blob,7ef67ea91cbb267d48980ee568b3afd8f533e0f9,907,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_IMAGE_MANIFEST_CONTRACT.md,100644,blob,bbb1d4fa764c5391a7057d6a72a18be6a418dca9,957,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_INCEPTION_ASSET_ADAPTER.md,100644,blob,af0376454fe9401a2a6bb11b69a1290d49f368d0,1016,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_KAGGLE_ENVIRONMENT_BOOTSTRAP.md,100644,blob,e1e214ad87b6e238663d753fcb331eb7cd1bc095,1023,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_KAGGLE_NOTEBOOK_FORENSIC_AUDIT.md,100644,blob,f88a525fe1ac1eec4af2dee60899f65517ad4d9f,3441,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_LOCAL_ASSET_LOADING_CONTRACT.md,100644,blob,56c07bcad7f73cc9e1559426919de30c9beda7ff,639,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_MODEL_ADAPTER_CONTRACT.md,100644,blob,d03be29236a29deffe18a7d48e3e4cf050e2d6e5,1035,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_MODEL_ASSET_POLICY.md,100644,blob,7bf45f5273512b709a1bce6ffdc536817cf3a4af,872,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_OPERATIONAL_FAMILY_GATE.md,100644,blob,9ce20d6fb68b93fa621d8356a776f59d04190e12,393,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_OUTPUT_SCHEMA_AND_IMPORT_CONTRACT.md,100644,blob,7923760370653277fcaa41d53973248d967da503,797,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_PILOT_PROFILE_PROTOCOL.md,100644,blob,22e6f64ea47143b2a964ff7908d184671724a8b0,1122,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_PORTABLE_ARCHIVE_CONTRACT.md,100644,blob,23179d4363f5cbb1312cc28ad54fbf99fabca36b,707,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_PREPROCESSING_OBSERVED_CONTRACT.md,100644,blob,fb23494023b0bef5230edb5cb1f09e6b2eef438a,705,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_PROVENANCE_DAG_CONTRACT.md,100644,blob,6eb7cf1a51c135bb82b4297944e975cca3b740df,580,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_REAL_EXTRACTOR_PREFLIGHT_PROTOCOL.md,100644,blob,2d52ed23d367532f74c8a385d3f3fcf3ba91459c,977,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_REAL_MODEL_PREFLIGHT_PROTOCOL.md,100644,blob,01362778a0497c0d1e8b3361d4cbeb7601e396e5,1118,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_REFERENCE_DRAW_PLAN_PROTOCOL.md,100644,blob,862b56f09d343d444b06c76f062981c3a71b81b9,466,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_RESUME_AND_FINAL_ZIP_RECOVERY.md,100644,blob,6b7cc837ae564ae7170a876426c4a26109b90108,677,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_RESUME_RESTART_FORCE_PROTOCOL.md,100644,blob,4e484a3eed8bd7536be51bd1feb49ad1511c1428,737,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_RUNTIME_CALIBRATION_PROTOCOL.md,100644,blob,4b0f441cfcbd76dab4e85206a59ddfadacc2e6e1,824,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_RUN_CAPSULE_PROTOCOL.md,100644,blob,6d48af2e73130cea8a8a5d1c5c9a3ccdd6ecae11,513,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_SCALE_LADDER_PROTOCOL.md,100644,blob,7d0bd54be1f00955fd59bf8acb2323f232e6a0fc,522,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_T4X2_SUBPROCESS_ARCHITECTURE.md,100644,blob,c3e7fcf169ff793f9f5216096f671b076c7a47d9,762,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/CERTGEN_WORKER_VERSION_CONTRACT.md,100644,blob,22f88fe30fe0dbf8faebe033877175fd3be8c5a2,474,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/V5_COMMAND_BUNDLES.md,100644,blob,101850810e270122a0329aa4f3607da08ba910bf,251,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/execution/V5_REAL_PILOT_RUNBOOK.md,100644,blob,fa8d528ca51fffcda617c16c9db654ff4f3ac0d9,537,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/experiments/CERTGEN_BENCHMARK_CANDIDATE_MATRIX.csv,100644,blob,5bcbc4a38445cfd8ac67bfa11db0b5438fb588e1,10230,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/experiments/CERTGEN_CVPR_LITERATURE_AUDIT_PROTOCOL.md,100644,blob,64e356dea51c68216d2c4d2f34ce6fea4d45d3f2,537,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/experiments/CERTGEN_CVPR_MAXIMUM_CEILING_STUDY.md,100644,blob,ebf22e46c7c0aebb80e6b62833d34761e73057e7,326,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/experiments/CERTGEN_CVPR_MINIMUM_CREDIBLE_STUDY.md,100644,blob,c2dabb4abf3e648d8a46849b62dd39fbaa4cb6de,374,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/experiments/CERTGEN_CVPR_PREREGISTRATION_GUIDE.md,100644,blob,e962f84f16a97e4a95acd2c87d092c2072aa2773,477,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/experiments/CERTGEN_CVPR_SCALE_UP_RULES.md,100644,blob,3b7c774b831d75f96f5d84b43c6d75d30eaf15b1,580,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/experiments/CERTGEN_CVPR_STRONG_STUDY.md,100644,blob,8fcfd7c6bf546095a4551d0b9e02aab1c698f3ea,348,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/experiments/CERTGEN_LITERATURE_AUDIT_PROTOCOL.md,100644,blob,40424aa201df000bd10af71508a9352324276b48,4595,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/experiments/CERTGEN_MAXIMUM_CEILING_STUDY.md,100644,blob,e22a348dc727cb6d092335563db7d034b8a36adc,10315,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/experiments/CERTGEN_MINIMUM_CREDIBLE_STUDY.md,100644,blob,2b348db41b8c5ba8ca58ccfcc2133f84f2fe3634,10356,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/experiments/CERTGEN_PREREGISTRATION_PROTOCOL.md,100644,blob,0393bd1f4da1c5070a25ec6f41c1c04f3e0418d6,10549,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/experiments/CERTGEN_PROSPECTIVE_COMPARISON_REGISTRY.csv,100644,blob,57aecf5d65e5384454244d2989809b027542ea84,13610,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/experiments/CERTGEN_SCALE_UP_AND_STOP_RULES.md,100644,blob,191ead580f8bb5763dfdd125ad2024b3431f2784,6411,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/legal/CERTGEN_CLIP_ASSET_AND_REDISTRIBUTION_POLICY.md,100644,blob,9ead5ec72c42c6c5431535737f88629b52d4150f,1581,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/metrics/CERTGEN_CACHE_SCHEMA_V2.md,100644,blob,0e91e61871b5b3ca43950649c260e56a26df3ee3,8621,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/metrics/CERTGEN_FEATURE_PIPELINE_AUDIT.md,100644,blob,33f3b69d13fd0e2847a0aeac1dd5c9ad22eda458,9063,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/metrics/CERTGEN_METRIC_REPRODUCTION_PROTOCOL.md,100644,blob,7207ea8735818261635038727f95a33623874a81,9470,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/paper/ALLOWED_PRE_RUN_CLAIMS.md,100644,blob,376b0d0be737380c41666e1eb92145c087714914,473,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/paper/CLAIM_CONTRACT.md,100644,blob,6f3f5a34d11791dba1ed3e82ee5d1b57e3f113b2,463,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/paper/CLAIM_TRACE_PROTOCOL.md,100644,blob,dae1b2a93a9af17f71b0e15a419e36844050da1a,332,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/paper/CVPR_PAPER_IDENTITY.md,100644,blob,9e7f8dd4b7cc6e27c3b6b5f4e3797e7411f381bc,663,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/paper/FIGURE_MANIFEST_V5.md,100644,blob,b303478703ce1d39ec8d77d03f3aa863e0b90ed1,629,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/paper/FORBIDDEN_CLAIMS.md,100644,blob,3e0d9034ca0d718b23f056cb8c112bfd1c51b375,490,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/paper/PAPER_BUILD_GUIDE.md,100644,blob,fee64783ebe808e72f616bcd7e48370d4cc7ba10,428,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/paper/PROOF_OBLIGATION_TRACKER.md,100644,blob,7e3806c2da552f005139177d6848a5c9c3c6aea7,267,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/paper/RESULT_INJECTION_PROTOCOL.md,100644,blob,1b0c55b0bc19273181253990c06a60c5af13e541,338,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/paper/TABLE_MANIFEST_V5.md,100644,blob,1f41f287d694a905fa092b43363719e8c26c3578,889,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/related_work/CITATION_VERIFICATION_PROTOCOL.md,100644,blob,6d0533eb2db7432a3d1588ffd2035e80e3edd8a0,516,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/related_work/CITATION_VERIFICATION_TODO_V5.md,100644,blob,3df6933951172e14c372cfbee731b1e506bd1442,1184,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/related_work/RELATED_WORK_BOARD_V5.md,100644,blob,e4227e75141392429338534d17fba7ba8214a223,1756,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/related_work/RELATED_WORK_SECTION_SCAFFOLD.md,100644,blob,cdf50dadcdd012f0b20c9c55bcef6dc1003c12fe,610,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/release/ANONYMITY_AND_PRIVACY_AUDIT_V5.md,100644,blob,83aebf54e5a77af9f2210a6618b19281143d7a33,121,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/reproducibility/DATA_AND_SAMPLE_PROVENANCE_POLICY.md,100644,blob,7a79f11e8e0b3da93609d7529e908ef7159b8f3f,276,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/reproducibility/ENVIRONMENT_V5.md,100644,blob,20a4d2d97ac7186e7ae1ff6a5895f487545d4ca3,326,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/reproducibility/FEATURE_CACHE_FORMAT.md,100644,blob,fbc37e3b35783ed695a4c280ec0ccf1c471ac161,314,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/reproducibility/REPRODUCIBILITY_CAPSULE_V5.md,100644,blob,cadae2354b3adf3c252a584248553f1bb6b1dbdd,596,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/reproducibility/ZERO_COST_EXECUTION_GUIDE.md,100644,blob,5b26b8e30488ba4946526ab5512a19410df05fba,277,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/research/CERTGEN_CLAIM_AND_CONTRIBUTION_CONTRACT.md,100644,blob,104f4f066ffea07a1d0d112ea35da8f59a1edef4,4703,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/research/CERTGEN_CLOSEST_WORK_MATRIX.csv,100644,blob,5bc988cf77bdcfb3e0827a08c76388f12a168ab8,6365,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/research/CERTGEN_NOVELTY_FORENSIC_AUDIT.md,100644,blob,5263766ec01cdfacab60ba9940944f60017a50d8,10363,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/review/AUTHOR_RESPONSE_BANK_V5.md,100644,blob,7f6efe47c9486643aa82f58ed5121d4c4bb41eba,344,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/review/REVIEWER_ATTACKS_V5.md,100644,blob,2a56990bf0eac3e51049b9adae7032f153f6f512,683,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/review/REVIEWER_SCORE_SIMULATOR_V5.md,100644,blob,ae4be1d9bd1d52b8ede59f9863bea1159f045349,126,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/theory/CERTGEN_ASSUMPTION_LEDGER.csv,100644,blob,db1cd872ad0dc961d7c39362921ab8319fab18d7,5334,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/theory/CERTGEN_CVPR_STATISTICAL_CORE_AUDIT.md,100644,blob,a7847be0ac87ff6a3e3c880c76e6fabe9251cffe,1536,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/theory/CERTGEN_FORMAL_ESTIMAND_AND_STREAM.md,100644,blob,1846341713f569365f4e3772a719f8687e85212c,7060,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/theory/CERTGEN_FORMAL_STREAM_CONTRACT.md,100644,blob,693cd21afcbb225c7a15bcb8d79ab8f18d420848,830,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/theory/CERTGEN_METRIC_CAPABILITY_REGISTRY.csv,100644,blob,1f80725cc8e824a7da6d0e69700285d63232e473,3062,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/theory/CERTGEN_MULTIPLICITY_FAMILY_PROTOCOL.md,100644,blob,ffad2c0557622d783cb3197abd2fe8c389ec3f9b,816,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/theory/CERTGEN_MULTIPLICITY_PROTOCOL.md,100644,blob,79655d465719c3e386e7919d7f93ff03f780c392,3708,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/theory/CERTGEN_REFERENCE_DRAW_PROTOCOL.md,100644,blob,8b2ae35b2c94bb85a0017a5e8f46aa55df966d8a,763,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/theory/CERTGEN_STATISTICAL_VALIDITY_AUDIT.md,100644,blob,454e47659e347f30809f08d177ff4099f82b7826,8063,64175fc355175ff316d0213c811d543865d119d2,False,False
docs/theory/CERTGEN_THEOREM_AND_PROOF_OBLIGATIONS.md,100644,blob,571aca9d4dd9153d3eee38bbdd87ce2197de3267,6770,64175fc355175ff316d0213c811d543865d119d2,False,False
notebooks/generated/kaggle_inception_features.py,100644,blob,3fef779460b10b5ec5a0a99a97f1169a4bdb8b5f,993,64175fc355175ff316d0213c811d543865d119d2,False,False
notebooks/kaggle/certgen_cifar10_feature_extraction_t4x2_1k.ipynb,100644,blob,1e56b10e805608664f71e89afd28f80dbecdb46c,8041,64175fc355175ff316d0213c811d543865d119d2,False,False
notebooks/kaggle/certgen_cifar10_generation_t4x2_1k.ipynb,100644,blob,423a4f74fda1aea8a70b1aa42a3fe8e165c978fc,6923,64175fc355175ff316d0213c811d543865d119d2,False,False
notebooks/kaggle/certgen_cvpr_checkpoint_preflight_t4x2.ipynb,100644,blob,4abeec878c62d54f5a961322ce52326335874cab,51933,64175fc355175ff316d0213c811d543865d119d2,False,False
notebooks/kaggle/certgen_cvpr_cifar10_generation_t4x2_1k.ipynb,100644,blob,cebca039e10c2436325318704420f68e2efd7344,40079,64175fc355175ff316d0213c811d543865d119d2,False,False
notebooks/kaggle/certgen_cvpr_feature_extraction_t4x2.ipynb,100644,blob,da50d188188832a45824eca3e0fa6e2564278656,49201,64175fc355175ff316d0213c811d543865d119d2,False,False
notebooks/kaggle/certgen_cvpr_feature_extraction_t4x2_1k.ipynb,100644,blob,8bc3795465138a3d79b5329fc5e9f6203aa01249,40930,64175fc355175ff316d0213c811d543865d119d2,False,False
notebooks/kaggle/certgen_cvpr_feature_extraction_t4x2_generic.ipynb,100644,blob,dd4b06d5be7b59757be6b10f850b5b893c773b29,40950,64175fc355175ff316d0213c811d543865d119d2,False,False
notebooks/kaggle/certgen_cvpr_generation_1k_t4x2.ipynb,100644,blob,71356e6504c08071744b980f959d8f032a12d61a,48350,64175fc355175ff316d0213c811d543865d119d2,False,False
notebooks/kaggle/certgen_cvpr_generation_t4x2_generic.ipynb,100644,blob,40613e70d8c34a593616629a04b71deef6c11ccc,40099,64175fc355175ff316d0213c811d543865d119d2,False,False
notebooks/kaggle/certgen_kaggle_environment_diagnostic_t4x2.ipynb,100644,blob,8764f5b5400968c351a2ed771fabb23214f557b7,40796,64175fc355175ff316d0213c811d543865d119d2,False,False
notebooks/kaggle/v7_certgen_cifar10_feature_extraction_t4x2_bookrun.ipynb,100644,blob,1c3e5edcdfc5555953c2667c9134630835f0425f,5256,64175fc355175ff316d0213c811d543865d119d2,False,False
notebooks/kaggle/v7_certgen_cifar10_generation_t4x2_bookrun.ipynb,100644,blob,700a6c24d9ad84d616127be297aebf7ad26adbab,6046,64175fc355175ff316d0213c811d543865d119d2,False,False
notebooks/kaggle/v8_certgen_cifar10_feature_extraction_t4x2_bookrun.ipynb,100644,blob,b6e8acb8ee34c4e83e18214aca6ba4a5b772c5f7,7714,64175fc355175ff316d0213c811d543865d119d2,False,False
notebooks/kaggle/v8_certgen_cifar10_generation_t4x2_bookrun.ipynb,100644,blob,62a5a8c5e7024b7ae6600f2d491fe071182097c7,7741,64175fc355175ff316d0213c811d543865d119d2,False,False
notebooks/kaggle/v8_checkpoint_preflight_t4x2.ipynb,100644,blob,0b12f5371240e5a5cd434512f5b24c74a83dc816,7442,64175fc355175ff316d0213c811d543865d119d2,False,False
notebooks/kaggle/v9_checkpoint_real_load_preflight_t4x2.ipynb,100644,blob,8bd2e0b1e99aebcbbba3fe99482317e86dcb0e06,6947,64175fc355175ff316d0213c811d543865d119d2,False,False
notebooks/kaggle/v9_cifar10_feature_extraction_t4x2_1k_hardened.ipynb,100644,blob,22ac908c176b7d3ec51ea82c73a7cf75ea87e54d,12637,64175fc355175ff316d0213c811d543865d119d2,False,False
notebooks/kaggle/v9_cifar10_generation_t4x2_1k_hardened.ipynb,100644,blob,f76f96e539a639b20133fbdb5d2998cf380981e9,13562,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/CERTGEN_CLAIM_HIERARCHY.md,100644,blob,9c0c7ab70f19e65cf25fc82b84592da6c19b6409,3389,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/CERTGEN_CVPR_CLAIM_CONTRACT.md,100644,blob,ecfef42e1cee2e3c3605614d9a0d830cd4352eb2,628,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/CERTGEN_CVPR_FIGURE_CONTRACTS.md,100644,blob,309b79f92ed2ab3c84dfe53f4c7983840b7632bd,582,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/CERTGEN_CVPR_PAPER_BUILD_REPORT.md,100644,blob,7df55f65b845ef2143faff370501375fc5e7e7f4,545,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/CERTGEN_CVPR_RESULT_TABLE_CONTRACTS.md,100644,blob,ba60c1fce94b8c1ed06a6e0069924da0d1989397,481,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/CERTGEN_CVPR_REVIEWER_REPAIR_MATRIX.csv,100644,blob,dc1c288f18ac151f9813ad075ef0781670ccb885,762,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/CERTGEN_CVPR_REVIEWER_SIMULATION.md,100644,blob,5444f629c436487383e7425990b2078929f0f5ad,5192,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/CERTGEN_FIGURE_AND_TABLE_SPEC.md,100644,blob,3467ada9b58da4d003ee262fdbfe85905c19c939,4193,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/CERTGEN_PAPER_REDESIGN_PLAN.md,100644,blob,1c8b7b26906e2eae1f4c018ea10813335df261e7,5238,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/CERTGEN_REVIEWER_REPAIR_MATRIX.csv,100644,blob,f838b59c15d7a0ab48c8804771f58957d4a1f4dc,2599,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/CERTGEN_REVIEWER_SIMULATION.md,100644,blob,870ca977e0cdb0a58665e415f0393963534c6a04,4940,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/CERTGEN_VENUE_CEILING_MATRIX.md,100644,blob,f7b4e45d4dedea45305e3dc9dad279e3640995b9,3180,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/README.md,100644,blob,e2b34ffdfccbc2a131e095ede4b5b8a4b83e176a,125,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/figures/README.md,100644,blob,3bd9717e323ee570f5e3a5af759696a4dbc77ead,653,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/main.tex,100644,blob,990eb27891817c9919e98be351cd45dd9864dac3,485,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/sections/00_abstract.tex,100644,blob,12af5144b428abf0a85145a5aaa52e4271687312,1335,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/sections/01_introduction.tex,100644,blob,4ab4b4c1fcd3fc3e6b8a850d004c4ae6dba67608,2038,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/sections/02_related_work.tex,100644,blob,da55c0c843c14a1d4b03fa00acd263e38ba6cc01,4488,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/sections/03_method.tex,100644,blob,3f1023811fa428db9d69d468c01fc93f2efe00e4,1845,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/sections/04_experimental_protocol.tex,100644,blob,d7c8a0889558335eebf5e396395d3b9cb2a41358,940,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/sections/05_results_placeholder.tex,100644,blob,5f28d2453a3e0184f2e2eb7a2504500e69128cf0,662,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/sections/06_limitations_ethics.tex,100644,blob,43909f1672a8365132256841405d8b2b7148825e,636,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/sections/07_conclusion.tex,100644,blob,6ec381922fcbbd74631e02ce03b99d583dd5a709,247,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/sections/abstract_placeholder.tex,100644,blob,a3feb80fdea2861af32c9b10cdb215c44e779bef,234,64175fc355175ff316d0213c811d543865d119d2,False,False
paper/sections/ethics_reproducibility.tex,100644,blob,1c4353da00cdf50addf09fc54ceb0ae9af648bbb,113,64175fc355175ff316d0213c811d543865d119d2,False,False
